gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Plasma	WNT2B+ Fos-hi	CD4+ Memory	Macrophages	Enterocytes
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.03	0.004	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.0	0.03	0.004	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.03	0.004	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.03	0.004	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.037	0.0	0.004	0.004	0.083
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.037	0.109	0.0	0.0	0.007
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	0.037	0.109	0.0	0.0	0.007
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.0	0.0	0.062	0.004
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.0	0.0	0.062	0.004
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.0	0.0	0.0	0.062	0.004
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.004	0.035	0.0	0.022	0.04
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067433F6B	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F516B854	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC011F01833	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC087556B01	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08E75294D	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC008F4294F	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0517A327B	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.0	0.0	0.0	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.0	0.0	0.0	0.0	0.004
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.0	0.02	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.0	0.02	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.004	0.02	0.004	0.0	0.004
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.004	0.02	0.004	0.0	0.004
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.005	0.0	0.004	0.011
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.005	0.0	0.004	0.011
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.007	0.01	0.0	0.0	0.194
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.007	0.01	0.0	0.0	0.194
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.007	0.01	0.0	0.0	0.194
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.007	0.01	0.0	0.0	0.194
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.037	0.02	0.004	0.093	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.082	0.0	0.028	0.093	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.082	0.0	0.028	0.093	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.082	0.0	0.028	0.093	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.082	0.0	0.028	0.093	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.082	0.0	0.028	0.093	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.082	0.0	0.028	0.093	0.0
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.149	0.0	0.067	0.147	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.03	0.004	0.0	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.03	0.004	0.0	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.0	0.03	0.004	0.0	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.03	0.004	0.0	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.03	0.004	0.0	0.0
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.037	0.0	0.004	0.004	0.083
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.011	0.0	0.0	0.0	0.083
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.011	0.0	0.0	0.0	0.083
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.011	0.0	0.0	0.0	0.083
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.011	0.0	0.0	0.0	0.083
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.0	0.0	0.0	0.004
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.037	0.109	0.0	0.0	0.007
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.037	0.109	0.0	0.0	0.007
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.0	0.0	0.062	0.004
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.0	0.0	0.062	0.004
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.0	0.0	0.0	0.062	0.004
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.149	0.0	0.067	0.147	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.022	0.0	0.035	0.022	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.022	0.0	0.035	0.022	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	0.022	0.0	0.035	0.022	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	0.022	0.0	0.035	0.022	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.022	0.0	0.035	0.022	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.0	0.0	0.0	0.036	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.0	0.0	0.0	0.036	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.0	0.0	0.0	0.036	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.022	0.0	0.035	0.022	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.022	0.0	0.035	0.022	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	0.022	0.0	0.035	0.022	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC092659F65	0.022	0.0	0.035	0.022	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.022	0.0	0.035	0.022	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.004	0.035	0.0	0.022	0.04
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.001	0.035	0.0	0.022	0.04
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.0	0.0	0.0	0.0	0.04
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.0	0.0	0.0	0.0	0.04
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.001	0.035	0.0	0.022	0.04
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.0	0.0	0.0	0.0	0.04
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.0	0.0	0.0	0.0	0.04
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.0	0.0	0.0	0.036	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	0.0	0.0	0.0	0.036	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	0.0	0.0	0.0	0.036	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS028784FC6	0.002	0.0	0.0	0.009	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS00A8596B5	0.002	0.0	0.0	0.009	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS072B19293	0.001	0.0	0.0	0.0	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS0F8ABC300	0.001	0.0	0.0	0.0	0.0
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.006	0.0	0.074	0.004	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.003	0.0	0.014	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.011	0.0	0.067	0.0	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	0.163	0.045	0.0	0.0	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.163	0.045	0.0	0.0	0.0
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.008	0.0	0.0	0.0	0.004
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.009	0.02	0.0	0.0	0.086
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	0.007	0.0	0.039	0.0	0.0
